Content,Label
nhân viên nhiệt tình chất lượng máy tốt,1
nhiệt tình lịch sự chu đáo,1
nhân viên hỗ nhiệt tình chất lượng dịch vụ tốt sẽ ủng hộ shop lâu dài,1
nhân viên nhiệt tình chất lượng sản phẩm tốt,1
com đặt mua trực tiếp tại web được luôn nhé,1
nhân viên tư vấn nhiệt tình,1
nhân viên nhiệt tình chu đáo hỗ trợ tốt,1
than màn hai ngày thì hỏng trong khi không va đập không tì đè gì lỗi màn,0
qua sửa thì bảo tì đè hỏng màn ủa đã bảo là không tì đè rồi,0
lóc cóc đi về coi như đổ lỗi cho khách hàng màn được hai ngày v,0
đã mua máy ở đây rất uy tín và chuyên nghiệp,1
hỗ trợ nhiệt tình nhân viên thân thiện sao,1
mọi thứ đều hết nhé mn,1
vừa mới tậu em lock g gold,1
nghe nói nhiều về mc cũng chuẩn bị tâm lý test máy kỹ,1
mà hơi bị bất ngờ vì được mấy chị bán hàng xinh đẹp tư vấn rất nhiệt tình,1
mua luôn cả rơi vỡ luôn có cái ốp lưng được tặng thế là nhìn không luôn,1
like cho mc nhé sẽ còn ủng hộ tiếp,1
mình mới qua cầu giấy mua s anh quản lý tư vấn tình mà chiều khách nữ ghê d chỗ để xe cửa hàng mà thông thoáng với có bảo vệ thì tuyệt vời luôn vote mạnh,1
mức giá bán tại cửa hàng rất tuyệt,1
một địa chỉ uy tín để mua hàng,1
cảm ơn các bạn đã hướng dẫn nhiệt tình trong việc tư vấn máy cũng như up rom cho máy note x mua tại cửa hàng ạ,1
nhân viên rất nhiệt tình và chu đáo k biết thế nào vì mới mua được hơn tháng nhưng cảm thấy rất hài lòng về thái độ phục vụ của mc,1
đã từng mua tại ưng về chất lượng và cách phục vụ,1
chúc mc năm mới thành công rực rỡ,1
đã từng mua và dùng rất tốt tuyệt vời nice very good i like it,1
hàng rất độ bảo hành cả hợp lý và nhân viên tư vấn nhiệt thương,1
mình và anh trai mình đã đến đây và mua nhiều sản phẩm của mc,1
chất lượng máy tốt và thái độ phục vụ của các bạn nhân viên rất nhiệt tình và cởi mc luôn phát triển và thành công,1
mọi thứ đều tuyệt vời,1
nhân viên thân thiện nhiệt tình tư vấn,1
ưng cái bụng chấm bút sao,1
mong của hàng luôn nhiệt tình với khách hàng như vậy,1
tuyệt vời ông mặt trời,1
mình rất thích cửa hàng cầu giấy nhân viên nhiệt tình vui vẻ,1
sẽ ủng hộ dài dài,1
đặc biệt cảm ơn bạn nhân viên tên đạt đã nhiệt tình tư vấn hỗ trợ kỹ thuật,1
hàng rất chất đã mua con ở mc rất hài lòng chất lượng máy,1
bên mobile city làm ăn khá tốt đi sửa máy bên đây cũng hỗ trợ tận tình và hỗ trợ giá nhân viên chu đáo tận tình,1
trước có mua máy không hiểu sao bị lỗi các anh chị rất nhiệt tình đổi máy khác cho mình ngay mặc dù máy đã quá thời gian bao test vài hôm nhưng vẫn linh động thật sự cảm thấy rất hài lòn,1
vừa mua con ở đây,1
máy rất ok nhân viên tư vấn nhiệt tình nữa,1
lần sau chắc chắn sẽ còn ủng hộ dài dài,1
mặt tư vấn và support khá ok có bạn tư vấn khách hàng rất nhiệt tình,1
marketing rất tốt cho cửa hàng uy tín nhân viên nhiệt tình tư vấn khách hàng có thể gửi gắm niềm tin,1
vừa rồi có đem cái máy mua ở chỗ khác đến cài lại room,1
tôi thấy rất hài lòng mb làm ăn rất uy tín,1
tôi có mua con a tại trần quang khải,1
tôi cảm thấy hài lòng,1
nhân viên rất vui vẻ nhiệt tình,1
khâu chăn sóc khách hàng tốt,1
mình đã mua mấy chiếc ở cửa hàng cho mình và người thân,1
mình thấy chất lượng rất ok nhân viên rất thân thiện chu đáo,1
chất lượng sản phẩm của mc rất tuyệt vời,1
chúc mc làm ăn phát đạt,1
có con mua tr cả nói cả nguồn và màn hình mà khi mình mang đến pin hết chạy này nọ rồi quay sang thay pin,0
báo thay pin rồi mình nhận máy biết ngay là chưa mở máy ra chứ đừng nói là thay pin,0
đùa chứ mua máy ở đấy ở nên tận mua máy đi lần cảm thấy ức chế thật mua tháng năm more tháng mua con x thật sai lầm,0
cửa hàng khá to và nhiều chi nhánh có cả review,1
nản bên cửa hàng đã có phản hồi mình sẽ gửi máy nên trong ngày và hi vọng sẽ hài lòng khi nhận máy,1
giá cả rất tốt rồi nhưng cần phải cải thiện dịch vụ mua hàng online bằng hình thức ship nếu sợ khách hàng không lấy hàng thì lúc đặt hàng mc nên lấy trước số tiền ship để khách hàng ít mua online được an tâm hơn,1
mc ơi tôi ở huế đã theo dõi kênh rất thích các bạn review nhưng ở xa quá tôi muốn mua máy thì phải làm thế nào,1
tuy cửa hàng quảng cáo khá tốt trên nhưng khâu bán hàng và chăm sóc khách hàng lại kém nên chấn chỉnh lại nếu ok sẽ hẹn gặp lại,0
cố gắng làm tốt hơn nữa nhé,1
chúc mc luôn đông khách,1
hiện tại rất hài lòng về sản phẩm đã mua,1
vừa mua mi ở mc cầu giấy nói chung nhân viên phục vụ nhiệt tình mấy anh kỹ thuật hăng hái up rom cho khách và giả quyết thắc mắt rất tận tình mình rất thích,1
chúc mc làm ăn phát đạt,1
ok cửa hàng làm ăn rốt tốt,1
nhân viên rất nhiệt tình và chu đáo,1
mình mua con mi ở đây cũng được mấy tháng rồi rất ok cố gắng phát huy nhé,1
chúc cửa hàng làm ăn phát đạt,1
có dịp mình lại mua tiếp,1
chế độ hậu mãi tốt,1
mua chục máy ở đây,1
buồn trĩu lòng không có tiền mua máy ủng hộ shop,1
máy của anh em chẳng biết bị gì anh chỉ dặn mang qua thái hà bảo các anh kỹ thuật hỗ trợ không mất phí về anh em vui lắm cảm ơn,1
sau khi được anh quản lý nhiệt tình giúp đỡ thì vấn đề đã được giải quyết cảm thấy khách hàng được coi trọng,1
rất hài lòng với chất lượng sản phẩm tuy nhiên cần cải thiện chính sách giao hàng đi xa,1
chúc ngày càng phát triển mở rộng tới đà nẵng thì càng tốt,1
em có đến mua hàng của mobile city lần,1
lúc vào bác bảo vệ khá niềm nở với khách chỉ cho em chỗ đỗ xe và cố gắng tạo chỗ đỗ xe cho em vì cửa hàng khá đông,1
nhưng đến vào cửa hàng lại khác nhân viên bán more không hề niềm nở không cười dù chỉ mộ lần thái độ nhân viên không tốt có vẻ là mua cũng được không không mua thì thôi vậy,1
em mong mobile city chấn chỉnh lại phong cách bán hàng,0
em cũng hiểu là hôm em mua trời hà nội rất nóng lại gần về trưa mọi người rất mệt nhưng đó không phải là lý cũng phải nói máy mua ở chất lượng tốt chưa có lỗi gì cũng như chưa phải bảo hành lần nào,1
nhiệt tình chu đào với khách hàng,1
nhân viên k được tận tình cho lắm,0
sinh viên đến mua thái độ chưa,1
web uy tín chất lượng tốt,1
nhân viên nhiệt tình chu đáo chế độ bảo hành rất chính là nơi để trao chọn niềm tin,1
được bác chủ khá là dễ thương và lịch sự,1
đa chất lượng giá lại tốt,1
mình muốn mua cũ ở đây nhưng kb chất lượng thế nào vì nhiều hàng dựng qua mn cho ý kiến ạ,1
chất lượng phục vụ chu đáo,1
hy vọng mình chọn không nhận nhầm hãng,1
hôm vừa rồi mình có ghé cửa hàng ở mua mi s máy sài hiện tại vẫn cũng ấn tượng với cô bạn tư vấn bán hàng nói chuyện dễ thương rất nhiệt tình nhớ tên bạn gái đó tên tú,1
trên cả tuyệt vời,1
chán shop quá bảo gửi cho em cái dán cường lực về không gửi lại gửi miếng dán thường tặng rồi tặng luôn cái đi chứ,1
mới ra cửa hàng mua hàng,1
thấy rất tốt về nhiều mặt,1
sẽ giới thiệu cho nhiều bạn bè đến đây mua hàng,1
mà a người lạ nhìn cũng gầy nhỉ,1
mình mua cây s tại chi nhánh cầu giấy nhân viên chu đáo thân thiện mình cũng mua thêm gói bảo hành tháng chỉ k được tặng luôn gậy chụp ảnh với ốp lưng,1
người nhà giới thiệu và đang dùng ngon lành em gb,1
người nhà giới thiệu và đang dùng ngon lành em gb d,1
máy ok mua con s quăng quật gần năm rồi vẫn chưa hỏng để lên đời s,1
trang rất tuyệt vời rất thân thiện luôn cmt của mn cảm ơn đã tạo ra page này rất hữu ích chúc mc pt hơn nữa bay xa hơn nữa,1
nhân viên bên nói chuyện rất dễ thương thái độ phục vụ thoải mái dễ chịu,1
sẽ ủng hộ dài dài,1
giá luôn rẻ nhất chất lượng vẫn đưa lên hàng đầu,1
có cách nào hạ xuống không các anh ơi,1
rất tốt cần phát triển hơn nữa về giao diện,1
lúc đầu thấy thái độ nhân viên bán hàng mình cho r nhưng khi đó lại có a tuấn nt cho mình xin lỗi về thái độ của nhân viên mình thấy rất thoải mái nên vote cho các bạn chúc mc ngày càng làm ăn phát đạt và thực hiện đúng những gì mà các bạn đã hứa với khách hàng,1
thích nhất cái hỏi ngay đáp luôn của cửa hàng rất bổ ích,1
chúc cửa hàng làm ăn phát đạt hẹn lần sau tiếp tục được mua hàng ở,1
mua hàng ở đây ổn không các bác thấy anh em tin tưởng nhiều nhưng chưa mua chưa tin bố con thằng nào cả v,1
mua em cho người nhà ở xa vẫn đang dùng rất ổn mc,1
các bạn tư vấn rất nhiệt tình quan tâm đến mọi vấn đề của khách hàng chúc các bạn bán hàng doanh thu cao nhé,1
mc làm ăn rất rất thích,1
đã mua và sử dụng ở mobile city,1
nhận xét thật lòng cho các bác chưa mua hàng ở đây,1
cửa hàng tốt mọi thứ đều chỉ trừ mấy bạn nữ nhân viên tư vấn ở tầng,1
quá lạnh nhạt với khách hàng tư vấn k nhiệt tình,1
còn bộ phận kĩ thuật tầng thì tuyệt vời,1
rất tốt giá lại rẻ,1
tốt thật có trách nhiệm cao,1
rất hài lòng chúc shop thành công,1
quá tuyệt vời cho em note xách tay mới mua ở đây,1
được mấy em tư vấn nhiệt tình hỏi các kiểu đều ok hết,1
ngồi test máy cả buổi mà các em ý vẫn vui tươi,1
mới mua chưa biết máy dùng thế nào nhưng thái độ phục vụ rất tốt,1
chúc các bạn đắt hàng,1
mua máy bên mc đã gần tháng nay rồi mà chưa thấy xuất hiện một lỗi gì chúc mc là ăn phát đạt bán nhiều máy hơn,1
máy dùng rất ổn định mình rất hài lòng với cách phục vụ của,1
mới mua con mi thái độ nhân viên tư vấn nhiệt tình tốt nhưng đang đợi nhận hàng khi nào nhận được hàng mình sẽ báo và sẽ cho ý kiến riêng của mình,1
rẻ mà chất lượng thật,1
dùng gần tháng rồi vẫn thấy ổn định,1
vừa mua hôm tặng sạc cáp,1
máy good mà mấy e bán hàng vui vãi,1
các bác đã mua máy ở đây chưa cho ý kiến với xem trên kênh thì được vote khá nhiều,1
vừa dán cái cường lực chỗ cửa hàng cầu giấy xong thấy mấy e ở đó cũng khá nhiệt tình chu đáo,1
shop cố gắng nâng cấp lần sau tôi đến nên có người xe đi ra có người lấy xe hộ sẽ tốt hơn chú bảo vệ già và không nhanh nhẹn cho lắm,1
mua cái lock về không dùng được hôm sau ra đổi lấy bản quốc tế không cho đổi kêu không có chính sách chán về vứt xó tuần chưa thèm động chạm,1
và cuối cùng đã rất nhiệt tình chủ động liên hệ tạo điều kiện tốt nhất để giải quyết vấn đề cho khách hàng hài lòng,1
mặc dù giá của bên mình cao hơn nhiều chỗ nhưng đến thời điểm này m thấy cũng xứng đáng để mua giá cao hơn bởi chế độ hậu mãi rất tốt,1
